,Year,Month,Day,Hour,Minute,Data Source and Uncertainty Flags,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover (used if Horizontal IR Intensity missing),Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity
5138,2012,8,3,3,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.5,20.3,99,87981,0,0,343,0,0,0,0,0,0,0,172,2.3,5,10,9000.0,77777,9,999999999,66,0.214,0,88,0.21,0.0,0.0
5139,2012,8,3,4,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.4,20.2,99,87992,0,0,338,0,0,0,0,0,0,0,187,1.7,1,10,9000.0,77777,9,999999999,66,0.214,0,88,0.21,0.0,0.0
5140,2012,8,3,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,20.4,20.2,99,88002,0,0,335,0,0,0,0,0,0,0,140,1.0,10,10,9000.0,3600,9,999999999,65,0.214,0,88,0.21,0.0,0.0
5141,2012,8,3,6,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.4,19.9,97,88037,51,277,331,38,139,19,11276,28485,5380,3730,201,2.0,10,10,9000.0,77777,9,999999999,64,0.214,0,88,0.21,0.0,0.0
5142,2012,8,3,7,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.4,19.7,96,88072,309,1327,330,159,389,59,28215,51635,10344,4734,195,3.0,10,10,9000.0,77777,9,999999999,62,0.214,0,88,0.21,0.0,0.0
5143,2012,8,3,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,20.4,19.4,94,88107,563,1327,334,342,573,95,50008,67279,14615,4430,140,4.0,9,9,9000.0,1200,9,999999999,60,0.214,0,88,0.21,0.0,0.0
5144,2012,8,3,9,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,19.9,90,88142,797,1327,341,532,691,118,70585,73289,19016,3938,212,3.3,0,9,9000.0,77777,9,999999999,63,0.214,0,88,0.21,0.0,0.0
5145,2012,8,3,10,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.9,20.4,86,88177,993,1327,350,697,756,135,85156,72937,22238,3371,192,2.7,0,8,9000.0,77777,9,999999999,67,0.214,0,88,0.21,0.0,0.0
5146,2012,8,3,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,24.2,20.9,82,88211,1139,1327,357,819,789,148,92908,71354,22755,2899,160,2.0,3,3,9000.0,77777,9,999999999,70,0.214,0,88,0.21,0.0,0.0
5147,2012,8,3,12,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.5,19.4,69,88207,1224,1327,363,888,807,150,95022,68851,22200,2625,173,2.3,0,6,9000.0,77777,9,999999999,60,0.214,0,88,0.21,0.0,0.0
5148,2012,8,3,13,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.7,17.8,58,88202,1243,1327,367,897,804,150,93578,70077,21902,2681,165,2.7,0,4,9000.0,77777,9,999999999,51,0.214,0,88,0.21,0.0,0.0
5149,2012,8,3,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,28.0,16.3,49,88198,1195,1327,370,861,798,148,88827,73725,21624,3010,180,3.0,0,0,9000.0,77777,9,999999999,44,0.214,0,88,0.21,0.0,0.0
5150,2012,8,3,15,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.0,16.6,50,88147,1083,1327,376,771,780,140,77371,74154,19912,3518,160,3.3,5,2,9000.0,77777,9,999999999,45,0.214,0,88,0.21,0.0,0.0
5151,2012,8,3,16,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.9,16.8,51,88096,914,1327,377,618,707,132,60187,69577,17003,4333,161,3.7,5,3,9000.0,77777,9,999999999,46,0.214,0,88,0.21,0.0,0.0
5152,2012,8,3,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,27.9,17.1,52,88045,700,1327,382,442,626,113,39926,59259,13089,4844,160,4.0,0,0,9000.0,77777,9,999999999,47,0.214,0,88,0.21,0.0,0.0
5153,2012,8,3,18,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.8,17.2,56,88032,456,1327,375,258,499,80,20345,37248,8213,4648,168,3.7,3,3,9000.0,1716,9,999999999,48,0.214,0,88,0.21,0.0,0.0
5154,2012,8,3,19,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.7,17.2,60,88020,198,1327,378,92,201,39,6636,10827,3291,2366,148,3.3,4,4,9000.0,1583,9,999999999,48,0.214,0,88,0.21,0.1,0.0
5155,2012,8,3,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,24.6,17.3,64,88007,0,1032,372,12,0,8,610,0,405,143,140,3.0,0,0,9000.0,77777,9,999999999,49,0.214,0,88,0.21,0.0,0.0
5156,2012,8,3,21,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.8,17.7,69,88010,0,0,374,0,0,0,0,0,0,0,132,2.7,7,6,9000.0,1154,9,999999999,51,0.214,0,88,0.21,0.0,0.0
5157,2012,8,3,22,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.9,18.1,74,88013,0,0,367,0,0,0,0,0,0,0,135,2.3,6,6,9000.0,1141,9,999999999,53,0.214,0,88,0.21,0.0,0.0
5158,2012,8,3,23,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,22.1,18.5,80,88016,0,0,362,0,0,0,0,0,0,0,90,2.0,0,0,9000.0,77777,9,999999999,55,0.214,0,88,0.21,0.0,0.0
5159,2012,8,3,24,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.8,18.7,83,87991,0,0,360,0,0,0,0,0,0,0,149,2.0,9,8,9000.0,2394,9,999999999,56,0.214,0,88,0.21,0.0,0.0
5160,2012,8,4,1,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.4,18.8,85,87967,0,0,358,0,0,0,0,0,0,0,156,2.0,5,8,9000.0,2505,9,999999999,57,0.214,0,88,0.21,0.0,0.0
5161,2012,8,4,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,21.1,19.0,88,87942,0,0,353,0,0,0,0,0,0,0,140,2.0,0,0,9000.0,77777,9,999999999,58,0.214,0,88,0.21,0.0,0.0
5162,2012,8,4,3,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.8,18.9,89,87931,0,0,353,0,0,0,0,0,0,0,155,2.0,5,9,9000.0,1518,9,999999999,58,0.214,0,88,0.21,0.0,0.0
5163,2012,8,4,4,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.6,18.9,90,87921,0,0,352,0,0,0,0,0,0,0,146,2.0,2,9,9000.0,1598,9,999999999,57,0.214,0,88,0.21,0.0,0.0
5164,2012,8,4,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,20.3,18.8,91,87911,0,0,350,0,0,0,0,0,0,0,110,2.0,0,0,9000.0,77777,9,999999999,57,0.214,0,88,0.21,0.0,0.0
5165,2012,8,4,6,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.7,19.2,91,87957,48,258,351,0,0,0,0,0,0,0,138,2.0,5,9,9000.0,690,9,999999999,59,0.214,0,88,0.22,0.0,0.0
5166,2012,8,4,7,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.2,19.7,91,88003,306,1327,360,136,300,61,26665,40141,11877,5781,140,2.0,10,9,9000.0,504,9,999999999,62,0.214,0,88,0.22,0.0,0.0
5167,2012,8,4,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,21.6,20.1,91,88049,561,1327,354,303,448,109,45811,51531,18700,5615,140,2.0,0,0,9000.0,77777,9,999999999,65,0.214,0,88,0.22,0.0,0.0
5168,2012,8,4,9,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.5,20.2,87,88071,794,1327,361,479,563,142,61746,55499,24618,4932,159,2.7,9,9,9000.0,439,9,999999999,65,0.214,0,88,0.22,0.0,0.0
5169,2012,8,4,10,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.3,20.2,83,88093,991,1327,373,607,582,178,72953,52782,27575,4267,156,3.3,8,8,9000.0,683,9,999999999,65,0.214,0,88,0.22,0.1,0.0
5170,2012,8,4,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,24.2,20.3,79,88115,1137,1327,389,703,606,186,79543,49005,27472,3743,180,4.0,9,9,9000.0,9000,9,999999999,66,0.214,0,88,0.22,0.1,0.0
5171,2012,8,4,12,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.0,20.1,74,88097,1222,1327,383,751,628,179,79960,46285,27038,3680,135,3.7,6,6,9000.0,1019,9,999999999,64,0.214,0,88,0.22,0.1,0.0
5172,2012,8,4,13,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.9,19.8,69,88079,1242,1327,394,744,598,189,79054,46586,27299,3715,126,3.3,6,6,9000.0,1109,9,999999999,63,0.214,0,88,0.22,0.1,0.0
5173,2012,8,4,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,26.7,19.6,65,88061,1193,1327,387,728,612,183,76917,54290,26054,3723,110,3.0,4,4,9000.0,77777,9,999999999,61,0.214,0,88,0.22,0.1,0.0
5174,2012,8,4,15,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.8,19.4,64,88028,1081,1327,393,672,628,165,66652,56143,23651,4050,118,3.3,5,5,9000.0,1225,9,999999999,60,0.214,0,88,0.22,0.0,0.0
5175,2012,8,4,16,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.0,19.1,62,87995,912,1327,396,516,537,144,50297,51462,19081,4593,117,3.7,4,4,9000.0,1267,9,999999999,58,0.214,0,88,0.22,0.0,0.0
5176,2012,8,4,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,27.1,18.9,61,87962,697,1327,401,358,475,114,33710,47940,13120,4843,110,4.0,3,3,9000.0,77777,9,999999999,57,0.214,0,88,0.22,0.0,0.0
5177,2012,8,4,18,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.2,18.3,62,87953,452,1327,385,229,426,78,18331,32160,8043,4588,114,3.3,4,4,9000.0,1567,9,999999999,53,0.214,0,88,0.22,0.0,0.0
5178,2012,8,4,19,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.4,17.6,62,87943,194,1327,379,85,174,38,6118,9369,3163,2309,115,2.7,4,4,9000.0,1617,9,999999999,50,0.214,0,88,0.22,0.0,0.0
5179,2012,8,4,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,24.5,17.0,63,87933,0,1010,370,11,0,7,583,0,351,124,110,2.0,0,0,9000.0,77777,9,999999999,47,0.214,0,88,0.22,0.0,0.0
5180,2012,8,4,21,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.7,17.4,68,87946,0,0,372,0,0,0,0,0,0,0,137,2.0,5,5,9000.0,1966,9,999999999,49,0.214,0,88,0.22,0.0,0.0
5181,2012,8,4,22,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.9,17.7,73,87959,0,0,363,0,0,0,0,0,0,0,150,2.0,6,6,9000.0,1338,9,999999999,51,0.214,0,88,0.22,0.0,0.0
5182,2012,8,4,23,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,22.1,18.1,78,87972,0,0,361,0,0,0,0,0,0,0,90,2.0,0,0,9000.0,77777,9,999999999,53,0.214,0,88,0.22,0.0,0.0
5183,2012,8,4,24,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,18.1,80,87951,0,0,358,0,0,0,0,0,0,0,157,2.3,7,7,9000.0,1394,9,999999999,53,0.214,0,88,0.22,0.0,0.0
5184,2012,8,5,1,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.3,18.1,82,87929,0,0,351,0,0,0,0,0,0,0,153,2.7,8,8,9000.0,2521,9,999999999,53,0.213,0,88,0.22,0.0,0.0
5185,2012,8,5,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,20.9,18.1,84,87908,0,0,347,0,0,0,0,0,0,0,110,3.0,0,0,9000.0,77777,9,999999999,53,0.213,0,88,0.22,0.0,0.0
5186,2012,8,5,3,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.6,17.8,84,87902,0,0,350,0,0,0,0,0,0,0,132,2.7,7,8,9000.0,2687,9,999999999,51,0.213,0,88,0.22,0.0,0.0
5187,2012,8,5,4,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.3,17.5,84,87896,0,0,344,0,0,0,0,0,0,0,131,2.3,7,8,9000.0,2807,9,999999999,50,0.213,0,88,0.22,0.0,0.0
5188,2012,8,5,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,20.0,17.2,84,87890,0,0,342,0,0,0,0,0,0,0,140,2.0,0,0,9000.0,77777,9,999999999,48,0.213,0,88,0.22,0.0,0.0
5189,2012,8,5,6,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.4,17.1,81,87961,44,238,341,0,0,0,0,0,0,0,120,2.3,3,8,9000.0,3540,9,999999999,48,0.213,0,88,0.22,0.0,0.0
5190,2012,8,5,7,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.8,16.9,79,88032,303,1327,341,151,369,58,26743,48600,10342,4786,114,2.7,2,7,9000.0,77777,9,999999999,47,0.213,0,88,0.22,0.0,0.0
5191,2012,8,5,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,21.2,16.8,76,88104,558,1327,346,330,545,96,48072,63666,14911,4596,140,3.0,0,0,9000.0,77777,9,999999999,47,0.213,0,88,0.22,0.0,0.0
5192,2012,8,5,9,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.4,17.4,73,88156,792,1327,353,518,663,122,68657,71190,19204,4052,133,3.3,1,6,9000.0,77777,9,999999999,49,0.213,0,88,0.22,0.0,0.0
5193,2012,8,5,10,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.6,17.9,71,88208,989,1327,358,688,743,138,83725,72560,22503,3494,137,3.7,0,6,9000.0,77777,9,999999999,52,0.213,0,88,0.22,0.0,0.0
5194,2012,8,5,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,24.8,18.5,68,88261,1135,1327,363,816,778,156,92254,67086,24407,3368,140,4.0,3,3,9000.0,77777,9,999999999,55,0.213,0,88,0.22,0.0,0.0
5195,2012,8,5,12,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.7,18.3,64,88247,1221,1327,370,886,783,173,95499,61651,24845,3415,116,3.7,5,5,9000.0,77777,9,999999999,54,0.213,0,88,0.22,0.0,0.0
5196,2012,8,5,13,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.5,18.1,60,88233,1240,1327,373,908,799,169,94781,66697,23652,3143,112,3.3,4,4,9000.0,77777,9,999999999,53,0.213,0,88,0.22,0.0,0.0
5197,2012,8,5,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,27.4,17.9,56,88219,1191,1327,371,865,799,154,89075,72699,22177,3132,110,3.0,3,3,9000.0,77777,9,999999999,51,0.213,0,88,0.22,0.0,0.0
5198,2012,8,5,15,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.5,17.8,55,88207,1078,1327,378,757,766,140,76490,72780,19871,3552,113,2.7,9,3,9000.0,77777,9,999999999,51,0.213,0,88,0.22,0.0,0.0
5199,2012,8,5,16,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.7,17.7,55,88194,909,1327,378,604,693,130,58951,67863,17030,4340,112,2.3,3,3,9000.0,77777,9,999999999,50,0.213,0,88,0.22,0.0,0.0
5200,2012,8,5,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,27.8,17.6,54,88182,694,1327,377,429,601,115,38629,56891,13328,4973,160,2.0,0,0,9000.0,77777,9,999999999,50,0.213,0,88,0.22,0.0,0.0
5201,2012,8,5,18,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.0,17.9,58,88181,449,1327,375,246,469,81,19419,35217,8184,4657,124,2.0,4,4,9000.0,77777,9,999999999,52,0.213,0,88,0.22,0.0,0.0
5202,2012,8,5,19,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.2,18.3,62,88179,190,1327,380,86,188,37,6226,10152,3131,2279,134,2.0,10,4,9000.0,77777,9,999999999,53,0.213,0,88,0.22,0.0,0.0
5203,2012,8,5,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,25.4,18.6,66,88178,0,989,370,11,0,7,583,0,375,133,140,2.0,0,0,9000.0,77777,9,999999999,55,0.213,0,88,0.22,0.0,0.0
5204,2012,8,5,21,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.8,18.7,69,88183,0,0,363,0,0,0,0,0,0,0,165,2.0,5,6,9000.0,1488,9,999999999,56,0.213,0,88,0.22,0.0,0.0
5205,2012,8,5,22,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.1,18.7,72,88188,0,0,365,0,0,0,0,0,0,0,172,2.0,7,6,9000.0,1484,9,999999999,56,0.213,0,88,0.22,0.0,0.0
5206,2012,8,5,23,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,23.5,18.8,75,88193,0,0,362,0,0,0,0,0,0,0,110,2.0,0,0,9000.0,77777,9,999999999,57,0.213,0,88,0.22,0.0,0.0
5207,2012,8,5,24,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.7,18.7,78,88169,0,0,357,0,0,0,0,0,0,0,151,2.0,10,7,9000.0,1510,9,999999999,56,0.213,0,88,0.22,0.0,0.0
5208,2012,8,6,1,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.0,18.7,82,88145,0,0,350,0,0,0,0,0,0,0,127,2.0,9,8,9000.0,2081,9,999999999,56,0.213,0,88,0.22,0.0,0.0
5209,2012,8,6,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,21.2,18.6,85,88121,0,0,344,0,0,0,0,0,0,0,110,2.0,0,0,9000.0,77777,9,999999999,56,0.213,0,88,0.22,0.0,0.0
5210,2012,8,6,3,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.9,18.1,84,88124,0,0,346,0,0,0,0,0,0,0,109,2.0,3,8,9000.0,1470,9,999999999,53,0.213,0,88,0.22,0.0,0.0
5211,2012,8,6,4,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.6,17.6,83,88127,0,0,347,0,0,0,0,0,0,0,110,2.0,3,8,9000.0,1597,9,999999999,50,0.213,0,88,0.22,0.0,0.0
5212,2012,8,6,5,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,20.3,17.1,82,88129,0,0,345,0,0,0,0,0,0,0,110,2.0,0,0,9000.0,77777,9,999999999,48,0.213,0,88,0.22,0.0,0.0
5213,2012,8,6,6,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.9,17.4,80,88182,40,219,345,0,0,0,0,0,0,0,101,2.0,0,7,9000.0,77777,9,999999999,49,0.213,0,88,0.22,0.0,0.0
5214,2012,8,6,7,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.5,17.6,79,88235,300,1328,346,143,331,60,26972,44579,10916,5269,108,2.0,5,7,9000.0,77777,9,999999999,51,0.213,0,88,0.22,0.0,0.0
5215,2012,8,6,8,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,22.1,17.9,77,88288,556,1328,351,318,508,100,46623,58634,15767,5113,110,2.0,3,3,9000.0,77777,9,999999999,52,0.213,0,88,0.22,0.0,0.0
5216,2012,8,6,9,30,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.2,17.5,70,88327,790,1328,359,486,605,129,61141,60303,21569,4615,132,2.7,10,6,9000.0,624,9,999999999,50,0.213,0,88,0.22,0.0,0.0
5217,2012,8,6,10,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.3,17.2,64,88367,987,1328,366,603,589,171,72104,55080,26115,4244,137,3.3,5,5,9000.0,739,9,999999999,48,0.213,0,88,0.22,0.0,0.0
5218,2012,8,6,11,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,25.4,16.8,59,88407,1133,1328,398,703,610,185,79165,52251,26211,3733,140,4.0,4,4,9000.0,77777,9,999999999,46,0.213,0,88,0.22,0.1,0.0
5219,2012,8,6,12,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.0,17.2,58,88394,1219,1328,380,757,636,179,77040,46700,26694,3775,137,3.7,4,4,9000.0,1028,9,999999999,48,0.213,0,88,0.22,0.1,0.0
5220,2012,8,6,13,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.6,17.5,58,88382,1238,1328,393,696,538,199,70620,41094,28338,4106,139,3.3,4,4,9000.0,1040,9,999999999,50,0.213,0,88,0.22,0.0,0.0
5221,2012,8,6,14,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,27.2,17.9,57,88370,1189,1328,398,637,491,202,67047,40879,29474,4473,160,3.0,5,5,9000.0,77777,9,999999999,52,0.213,0,88,0.22,0.0,0.0
5222,2012,8,6,15,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.9,18.3,59,88344,1076,1328,402,594,483,205,59038,37512,29243,5063,129,3.3,4,4,9000.0,1035,9,999999999,54,0.213,0,88,0.22,0.4,0.0
5223,2012,8,6,16,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.6,18.8,62,88318,906,1328,402,450,381,187,44411,34287,24877,5682,142,3.7,4,4,9000.0,1118,9,999999999,56,0.213,0,88,0.22,0.9,0.0
5224,2012,8,6,17,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,26.3,19.2,65,88292,691,1328,391,314,354,135,30540,35044,16650,5963,140,4.0,5,5,9000.0,77777,9,999999999,59,0.213,0,88,0.22,0.0,0.0
5225,2012,8,6,18,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.7,19.4,68,88279,445,1328,390,200,328,86,16853,24568,8760,5157,151,3.7,5,5,9000.0,1047,9,999999999,60,0.213,0,88,0.22,0.0,0.0
5226,2012,8,6,19,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.2,19.5,71,88266,186,1328,385,71,131,37,5157,7047,3123,2288,139,3.3,6,6,9000.0,847,9,999999999,61,0.213,0,88,0.22,0.0,0.0
5227,2012,8,6,20,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,24.6,19.7,74,88253,0,966,378,10,0,7,504,0,348,124,140,3.0,8,8,9000.0,9000,9,999999999,62,0.213,0,88,0.22,0.0,0.0
5228,2012,8,6,21,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.8,19.6,77,88250,0,0,380,0,0,0,0,0,0,0,149,3.0,7,7,9000.0,791,9,999999999,62,0.213,0,88,0.22,0.0,0.0
5229,2012,8,6,22,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.1,19.6,81,88246,0,0,375,0,0,0,0,0,0,0,155,3.0,8,8,9000.0,812,9,999999999,61,0.213,0,88,0.22,0.0,0.0
5230,2012,8,6,23,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,22.3,19.5,84,88243,0,0,365,0,0,0,0,0,0,0,160,3.0,0,0,9000.0,77777,9,999999999,61,0.213,0,88,0.22,0.0,0.0
5231,2012,8,6,24,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.9,19.3,85,88230,0,0,368,0,0,0,0,0,0,0,157,3.0,8,8,9000.0,347,9,999999999,60,0.213,0,88,0.22,0.0,0.0
5232,2012,8,7,1,30,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.5,19.1,86,88217,0,0,372,0,0,0,0,0,0,0,158,3.0,8,8,9000.0,289,9,999999999,59,0.212,0,88,0.22,0.0,0.0
5233,2012,8,7,2,30,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9?9*9,21.1,18.9,87,88205,0,0,378,0,0,0,0,0,0,0,160,3.0,1,1,9000.0,77777,9,999999999,57,0.212,0,88,0.22,0.0,0.0
